Ticker,Date,Close,RSI,ATR_Pct,Overext,RR,MomCons,VolSurge,ML_Prob,PassesCore,PassesSpec,Tech_Score,Final_Score,R_5d,Excess_5d,R_10d,Excess_10d,R_20d,Excess_20d,Fund_Score
GOOGL,2024-07-16,182.86981201171875,45.307141692238126,0.01824164281326698,0.03543870804740035,0.822195457255131,0.5,0.8533754981429645,0.5,True,True,29.839648390114764,26.411806614563123,-1.1581238387137538,0.803415702974597,-7.410837748181908,-3.3638165281647643,-10.743810617598182,-6.703854252953357,
AMZN,2024-06-10,187.05999755859375,68.33827808029423,0.01766049113486508,0.024087332905854852,0.0009425395694203382,0.42857142857142855,0.9626072242490634,0.5,True,True,29.82871374780724,26.405792561293982,-1.6037635192742372,-3.739439111891396,-0.38490389719886275,-2.424972490984467,6.805300916114665,1.6768755789369427,
JPM,2024-08-13,202.38912963867188,56.70864860701439,0.025268296346761258,0.022981602315672367,0.6848153829877275,0.6428571428571429,0.7072675455010485,0.5,True,True,29.82575626403634,26.404165945219987,3.164370864581989,0.09078684760757127,5.886318629976661,2.285096307151746,-0.34144882142895794,-2.625427383907819,
GOOGL,2024-10-11,162.5232696533203,50.090614343872524,0.019012306139382457,0.011831147371782036,0.7374514404400169,0.6428571428571429,0.6898356210141293,0.5,True,True,29.812361445725465,26.396798795149007,0.11027943057657641,-0.7541407540792244,1.2435681676818078,1.3367487794633703,9.256317994578044,6.045370818242634,
JPM,2024-05-07,185.60287475585938,53.54566969423017,0.01615198559617333,0.004840483614725111,0.31876555984368227,0.6428571428571429,0.7378422949421125,0.5,True,True,29.812169608776625,26.396693284827144,5.089960513562097,3.8987827268258224,4.05215695591874,1.3024145258232478,2.8735324125037875,-0.5162444079298556,
MSFT,2024-05-13,409.1603088378906,59.0502194295468,0.02093548087673387,1.3046730817922736e-05,0.041820385524364755,0.6428571428571429,0.7624675282668582,0.5,True,True,29.809700066297967,26.395335036463884,2.994093171924539,1.2375416677879558,4.199990080079119,2.4914261127879866,4.771444650011403,1.692198621215768,
AAPL,2024-10-29,232.36227416992188,58.11659569154814,0.01588014944761065,0.02891093225738728,0.23455732228720447,0.5714285714285714,0.9369505694369122,0.5,True,True,29.80564933942174,26.39310713668196,-4.373692466043355,-3.5022047780501775,-3.9343072087682174,-6.534987026506545,0.7055314998712259,-2.539732765735536,
META,2024-06-20,499.6507568359375,60.36158920789806,0.02128918217662735,0.045597900690552695,0.1823784316450419,0.5714285714285714,1.0527259484386227,0.5,True,True,29.80559171460676,26.39307544303372,3.55988399123508,3.3528363005987494,7.616086333740446,5.892264859355856,-4.965119679541785,-5.652702580161972,
GOOGL,2024-05-30,170.9310760498047,44.97128940712465,0.017986837854092753,0.05990160863004679,1.0455322685816153,0.6428571428571429,0.9732110724059022,0.5,True,True,29.79950700856055,26.389728854708302,2.6843177003963214,0.37857120701403346,1.888924963348515,-1.9074113698085648,5.954925215621776,1.4839645840707405,
JPM,2024-05-29,191.7589874267578,49.227224978355956,0.01670788046747529,0.018310986343368585,0.8789438859008477,0.5714285714285714,0.7008165887409006,0.5,True,True,29.79772289512735,26.388747592320044,-0.42905624257337793,-2.058007797766359,-3.3213902599936063,-6.22198609510336,0.5350550965667056,-3.6528655116899067,
GOOGL,2024-10-14,164.23573303222656,57.74683114340061,0.019013252334991397,0.022680061281866948,0.37233967391304346,0.6428571428571429,0.8536881549595672,0.5,True,True,29.79179686833878,26.38548827758633,-0.5395251832770009,-0.42144100783577665,1.0669258919595137,1.6641977446948397,9.32952770386699,6.8582814490405255,
JPM,2024-07-01,198.86367797851562,73.78383079910486,0.017866710856526406,0.04411454430691131,0.0,0.6428571428571429,1.1030095588469726,0.5,True,True,29.788601906180546,26.3837310483993,1.6210724844295754,-0.30066273715239067,4.552768299504395,0.9733499549853697,5.321195175531135,5.933657870985143,
AAPL,2024-10-28,232.09378051757812,57.22533531455748,0.01678908317248023,0.028426653557471093,0.2630233380944269,0.5714285714285714,0.9207327978927328,0.5,True,True,29.782633989417434,26.38044869417959,-4.88002430952622,-2.9827286875456545,-3.8231752832813215,-6.910130907895374,-0.11730713879322119,-2.992510260167014,
TSLA,2024-09-17,227.8699951171875,58.32485570802048,0.04606635968671254,0.02127340534991773,0.10940319634451208,0.7142857142857143,0.8971035711216704,0.5,True,True,29.781495959602562,26.37982277778141,11.5855574322967,9.812727421527056,13.231225936955425,11.93581017463665,-3.6424224210389267,-6.925917849171038,
MSFT,2024-09-30,427.0935363769531,53.991368621073974,0.01646359279381803,0.025734166630378086,0.2933585901208262,0.5714285714285714,0.8918750187384866,0.5,True,True,29.77709932255859,26.377404627407227,-4.824522699212386,-3.7857472175740203,-2.593526074060304,-4.434018258775996,-0.8621721427529705,-2.09439973296226,
TSLA,2024-05-13,171.88999938964844,47.87387428452712,0.059431704677862615,0.00395765428024597,0.7426275597082012,0.5,0.6428518226687834,0.5,True,True,29.77648481242263,26.377066646832446,1.7802068587231767,0.023655354586593624,2.827389974756289,1.1188260074651568,-0.7155714305116967,-3.7948174593073314,
TSLA,2024-10-09,241.0500030517578,44.87619217276417,0.04024654209402346,0.07060343053900153,1.4421861015676878,0.5,0.865535516765095,0.5,True,True,29.774662472771553,26.376064360024355,-8.18087573990567,-9.074939856781606,-11.366939974437651,-11.514205905045838,19.697156244110992,17.288740656614877,
WMT,2024-07-29,68.75175476074219,43.290431881897725,0.012178349250029016,0.027577216690450213,0.6588759404467934,0.35714285714285715,0.8166592049224553,0.5,False,True,29.77184122180522,26.374512671992875,-2.915830228942573,2.1102265807493303,-1.3214550853749119,0.7877166568356908,9.518411617246091,6.575824641396676,
MSFT,2024-09-17,431.9074401855469,76.9109283142126,0.020160531189216364,0.029344114544659572,0.0,0.6428571428571429,1.101877971547867,0.5,False,True,29.76856565444065,26.372711109942358,-1.3742353690729736,-3.1470653798426174,-3.3229954080279733,-4.618411170346748,-3.771113486622346,-7.054608914754457,
AAPL,2024-08-13,220.03167724609375,61.10644018266008,0.03106036911414976,0.02619504046545784,0.5143967650665008,0.7142857142857143,0.7775207776951045,0.5,True,True,29.764963238512436,26.37072978118184,2.3681421270852043,-0.7054418898892134,3.055091000025234,-0.5461313227996811,0.6281971229395555,-1.6557814395393056,
AMZN,2024-09-18,186.42999267578125,64.77496546887119,0.025938515944061914,0.04074550994677795,0.036468822944235584,0.5714285714285714,1.0564769442241413,0.5,True,True,29.756057583532915,26.365831670943106,3.2720089809390673,1.4215519904930085,-0.8957776294341135,-2.5353889723162437,0.24674501525470127,-3.7942351134646835,
JPM,2024-07-11,201.91221618652344,69.43177148665991,0.015503634083683097,0.047818219841998744,0.020618670951833434,0.5714285714285714,1.1119097794562565,0.5,True,True,29.732886446678812,26.353087545673347,1.219563712699001,1.906043278941194,0.5880890856835297,3.835304020667407,-1.6341333044751383,3.0075544945331605,
META,2024-06-04,474.57049560546875,57.34601209937793,0.01953469414702653,-0.008102975143164715,0.36812521404215826,0.35714285714285715,0.606677067937185,0.5,False,True,29.72319773152414,26.34775875233828,6.390068219322997,4.770035420059138,4.821041795733527,1.0170307509537846,7.0182446787371955,2.315448152649613,
JPM,2024-05-30,192.9398651123047,53.21088217114228,0.016336864109551003,0.02388046310514036,0.6190471083848528,0.5714285714285714,0.784786241102477,0.5,True,True,29.71701629530515,26.344358962417832,-1.2140607775376289,-3.519807270919917,-2.8445237129450796,-6.640860046102159,1.4699347313422262,-3.001025900208809,
MSFT,2024-07-15,449.7666015625,47.48032929944851,0.015824254882175492,0.04544554379073884,1.1940321110717482,0.6428571428571429,0.8075601518813492,0.5,True,True,29.7131451204321,26.342229816237655,-2.427521815785527,-1.2023024720917874,-5.9983232405696585,-3.011832468200437,-10.38636847236305,-5.353696177237776,
AMZN,2024-10-22,189.6999969482422,62.94244963890179,0.019553433530379968,0.03858133423005605,0.3179779518919197,0.7142857142857143,0.9646094711997515,0.5,True,True,29.706256691713556,26.338441180442455,0.5956799688936254,0.8613985634763122,5.166053352352784,6.300943930092151,7.859780654702608,6.663178548440585,
MSFT,2024-06-06,420.5985412597656,58.10549305445219,0.017423034822514786,0.021824329327139846,0.4635951039680896,0.6428571428571429,0.8034498828449802,0.5,True,True,29.704120951375078,26.337266523256293,4.018662369134396,2.5616671456341944,5.950251821682984,3.779409399667366,9.82757218328343,5.635868037914117,
WMT,2024-10-29,80.91107940673828,50.23185983671251,0.012318568141092445,0.029537809815350924,0.6038441937089625,0.5,0.8272391542551033,0.5,True,True,29.702512748520483,26.33638201168627,2.4234956191678814,3.294983307161059,4.026929489248499,1.4262496715101713,11.762547668935653,8.517283403328891,
MSFT,2024-05-16,417.10113525390625,66.44211649252968,0.016870830412407747,0.01733112785758384,0.06458539761224204,0.6428571428571429,0.8630542987539201,0.5,True,True,29.694285340995908,26.33185693754775,1.4275983221596844,1.9439658948781635,-1.391944581224025,-1.1422857866719816,5.126024596910783,2.460935778842699,
TSLA,2024-10-07,240.8300018310547,44.329353939660415,0.04392250467488848,0.07256361208929096,1.4188265931691435,0.5,0.8667998342330405,0.5,True,True,29.6928828860564,26.33108558733102,-8.99804758717192,-11.907538330003053,-9.126768077242431,-11.914738996479135,0.8346113405945044,0.48060556565565626,
WMT,2024-10-08,78.94029235839844,48.16251876770778,0.015305507662173893,0.053400015607672824,1.0119801084990958,0.5714285714285714,0.9050897517700965,0.5,True,True,29.689859443009325,26.32942269365513,2.433829696385237,1.2805770462235966,2.8979994127688258,1.1271364731693323,4.9805535243439,4.364678519129961,
