Ticker,risk_gate_status_v2,risk_gate_reason_v2,reward_risk_v2,conviction_v2_base,conviction_v2_final,buy_amount_v2,shares_to_buy_v2,reliability_score_v2,fund_sources_used_v2,price_sources_used_v2,fund_disagreement_score_v2,price_variance_score_v2
CTVA,full,rr_gate=full;rel_gate=full;quality=good,4.2887483085903595,55.589068080551016,50.78898262777919,50.0,0,51.485487698532935,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.85487698532933
CSGP,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.691704667131305,52.09182184808062,50.0,0,51.278031114208694,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.78031114208692
COST,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.75277687332234,52.231021303715096,50.0,0,51.68517915548228,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,91.8517915548228
CTRA,full,rr_gate=full;rel_gate=full;quality=good,2.3678907101762414,49.804444329372934,47.03364811431488,50.0,1,51.338481325628095,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.38481325628098
CRWD,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.6809846086609903,47.65156546519062,33.97454336074578,50.0,0,50.72407759471768,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,82.24077594717679
CCI,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.72785996677181,52.17420366267572,50.0,0,51.519066445145405,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.19066445145405
CSX,full,rr_gate=full;rel_gate=full;quality=good,2.96250106153063,51.62698617179988,48.26251092247652,50.0,1,51.596553248053254,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.96553248053253
CMI,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.7478614339555097,44.94374533564179,5.608960754666323,0.0,0,51.33440689183509,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.34406891835084
CVS,full,rr_gate=full;rel_gate=full;quality=good,2.6247131186881436,50.556533053842585,47.49105695712311,50.0,0,51.21595798518768,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.1595798518768
DHR,full,rr_gate=full;rel_gate=full;quality=good,3.2446120568694523,52.42312008858608,48.70088657409151,50.0,0,51.26189278651815,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.61892786518153
DRI,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.71103881424379,52.13586653808425,50.0,0,51.40692542829193,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.06925428291929
DDOG,full,rr_gate=full;rel_gate=full;quality=good,2.437089206869878,49.89760600901947,46.9317860659192,50.0,0,50.57558925606557,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,80.75589256065565
DVA,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.70081939184946,52.11258326032281,50.0,0,51.33879594566303,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.38795945663031
DAY,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.62930379383446,51.94981231770594,50.0,0,50.862025292229745,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,83.62025292229744
DECK,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.56489051272364,51.803454467568436,50.0,0,50.432603418157626,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,79.32603418157629
DE,full,rr_gate=full;rel_gate=full;quality=good,2.8135258642115053,51.15407470926203,47.92015797168953,50.0,0,51.42331411085011,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.23314110850107
DELL,full,rr_gate=full;rel_gate=full;quality=good,3.872480994381715,54.19669860184324,49.67209815691575,50.0,0,50.528370791320626,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,80.28370791320626
DAL,full,rr_gate=full;rel_gate=full;quality=good,2.854929102435355,51.15316363392421,47.73822912970448,50.0,0,50.58917551078766,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,80.89175510787659
DVN,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.4333427050411822,46.938378744363845,25.803676197567874,50.0,1,50.922337528268685,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,84.22337528268683
DXCM,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.6156397772929,51.91874571767653,50.0,0,50.77093184861935,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,82.70931848619347
FANG,full,rr_gate=full;rel_gate=full;quality=good,3.640534333929112,53.577145252635425,49.391546208609036,50.0,0,51.03694833898729,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,85.36948338987288
DLR,full,rr_gate=full;rel_gate=full;quality=good,4.275865397192452,55.54881727675077,50.76054715367371,50.0,0,51.47480723448942,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.74807234489421
DG,full,rr_gate=full;rel_gate=full;quality=good,2.973288872673917,51.59643423705729,48.150850846536244,50.0,0,51.17711746023692,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,86.7711746023692
DLTR,full,rr_gate=full;rel_gate=full;quality=good,2.7789303646667656,50.97154699218027,47.68897484441729,50.0,0,50.898372654533176,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,83.98372654533179
D,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.1571533927057547,46.220448873470275,23.574453754946653,50.0,0,51.65992463568676,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,91.59924635686758
DPZ,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.72311479089728,52.163387298648146,50.0,0,51.4874319393152,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.87431939315196
DASH,full,rr_gate=full;rel_gate=full;quality=good,4.643171504269524,56.555876380944014,51.25685553500192,50.0,0,50.84241245423628,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,83.42412454236279
DOV,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.72039712373788,52.15719310241684,50.0,0,51.46931415825256,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.69314158252558
DOW,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.60267521550483,51.889279184140854,50.0,2,50.68450143669888,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,81.84501436698879
DHI,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.66418616623176,52.02916909454547,50.0,0,51.09457444154505,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,85.94574441545052
DTE,full,rr_gate=full;rel_gate=full;quality=good,2.1473509379560904,49.218979389925046,46.76328392519528,50.0,0,51.846177173711844,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,93.46177173711843
DUK,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.917718914790845,48.53224593990537,36.30904565023671,50.0,0,51.86059463688561,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,93.60594636885608
DD,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.4191180875380993,46.93259458939746,25.719663694085078,50.0,1,51.16826884522109,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,86.68268845221091
ETN,full,rr_gate=full;rel_gate=full;quality=good,2.384727902881765,49.820279410554456,46.99488459543865,50.0,0,51.10730467939439,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,86.07304679394387
EBAY,full,rr_gate=full;rel_gate=full;quality=good,4.3412159762874465,55.684313144728605,50.7522347085311,50.0,0,51.071101439108446,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,85.71101439108443
ECL,full,rr_gate=full;rel_gate=full;quality=good,2.527105623174906,50.3400613738127,47.460836862208744,50.0,0,51.72496336191986,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,92.24963361919865
EIX,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.677411748907055,52.059275087167755,50.0,0,51.182744992713715,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,86.82744992713717
EW,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.6727822853963416,44.75476776669015,5.045867140472562,0.0,0,51.57613940334085,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.76139403340848
EA,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.1618074054634662,46.17419464360546,23.555062626590875,50.0,0,51.25848284810045,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.5848284810045
ELV,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.671506168266625,52.045830721767366,50.0,0,51.14337445511083,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,86.43374455110833
EME,full,rr_gate=full;rel_gate=full;quality=good,4.404651521546852,55.834229191128195,50.784591939411214,50.0,0,50.80183084325089,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,83.01830843250889
EMR,full,rr_gate=full;rel_gate=full;quality=good,3.490690264230799,53.17773927522614,49.21069002796046,50.0,0,51.37112321689159,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.7112321689159
ETR,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.319623814246172,46.71251062226069,24.954639774983608,50.0,0,51.690927863481164,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,91.9092786348116
EOG,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.714620335538214,52.14402784739203,50.0,0,51.43080223692141,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.3080223692141
EPAM,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.64207629275067,51.978861524302104,50.0,0,50.94717528500446,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,84.47175285004458
EQT,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.9965504119914661,45.65130400954983,7.474128089935995,0.0,0,51.077685157169554,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,85.77685157169553
EFX,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.669159735627844,52.040489492880916,50.0,0,51.12773157085232,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,86.27731570852319
EQIX,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.71904444494041,52.154110188482605,50.0,0,51.46029629960273,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.60296299602727
EQR,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.74264127221623,52.207905002654634,50.0,0,51.61760848144154,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,91.17608481441542
ERIE,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.69084669569618,52.08986781331366,50.0,0,51.27231130464123,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.72311304641225
ESS,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.73368575865895,52.187484975584624,50.0,0,51.557905057726344,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.57905057726342
EL,full,rr_gate=full;rel_gate=full;quality=good,3.161147453608404,52.083564749337114,48.35102323667509,50.0,0,50.66748259007939,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,81.67482590079386
EG,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.728246781325694,52.175085441145164,50.0,0,51.52164520883795,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.21645208837955
EVRG,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.6437579585487743,47.713102001761364,33.88685319094627,50.0,0,51.878854174100255,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,93.78854174100255
ES,full,rr_gate=full;rel_gate=full;quality=good,3.1787559875037017,52.254765380756304,48.63590965115542,50.0,0,51.45664945496801,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.56649454968006
EXC,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.446287083278357,47.10740118863913,26.041848684092287,50.0,1,51.79026625869376,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,92.90266258693761
EXE,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.6407148501303117,44.626866362906135,4.805361375977337,0.0,0,51.36481208343467,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.64812083434671
EXPE,full,rr_gate=full;rel_gate=full;quality=good,2.0703952623058295,48.820406001031785,46.27408712289417,50.0,0,50.728134760761954,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,82.28134760761952
EXPD,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.5889854647159998,44.47869659082259,4.417390985369998,0.0,0,51.41160131116392,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.11601311163923
EXR,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.72489845749466,52.1674529176131,50.0,0,51.49932304996441,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.99323049964407
XOM,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.7008029859085757,44.84507545242619,5.256022394314317,0.0,0,51.61777663133638,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,91.17776631336379
FFIV,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.6937260132088,52.096425640038774,50.0,0,51.29150675472533,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.91506754725336
FDS,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.72185833263142,52.16052348569102,50.0,0,51.479055550876126,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.79055550876126
FICO,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.60626944340397,51.897447378896025,50.0,0,50.70846295602644,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,82.0846295602644
FAST,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.73711452373223,52.195302580551726,50.0,1,51.580763491548225,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.80763491548228
FRT,full,rr_gate=full;rel_gate=full;quality=good,4.263971899582486,55.53184267233657,50.77905133387025,50.0,0,51.59951315726076,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.99513157260762
FDX,full,rr_gate=full;rel_gate=full;quality=good,2.8664108733988054,51.28724558702614,47.968827965823834,50.0,0,51.253419778864824,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.53419778864827
FIS,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.708293717032426,52.129611702995895,50.0,0,51.38862478021616,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.88624780216165
FITB,full,rr_gate=full;rel_gate=full;quality=good,3.3459041698645966,52.75500968470404,48.95611825369184,50.0,1,51.44864783406837,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.48647834068365
FSLR,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.3594407028963595,46.60215067935532,25.065972354843247,50.0,0,50.15885713777496,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,76.5885713777496
FE,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.932305829705375,45.556499802376486,6.992293722790312,0.0,0,51.73054875506906,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,92.30548755069059
FISV,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.538878316134586,51.74441700973659,50.0,0,50.259188774230594,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,77.59188774230591
F,full,rr_gate=full;rel_gate=full;quality=good,2.1672190278574868,49.18632630409317,46.61364036746026,50.0,3,51.231128136804735,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.31128136804736
FTNT,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.63958575397359,51.97319642751699,50.0,0,50.93057169315726,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,84.30571693157259
FTV,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.728200488124294,52.17497991119384,50.0,0,51.521336587495306,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.21336587495304
FOXA,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.7278374561948174,44.891258008080115,5.458780921461131,0.0,0,51.384970929971104,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.84970929971104
FOX,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.7654178867582212,45.002694317786734,5.740634150686659,0.0,0,51.37627105008043,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.7627105008043
BEN,full,rr_gate=full;rel_gate=full;quality=good,3.79697567087317,54.08507962294189,49.77675977562694,50.0,2,51.29435073548251,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.94350735482509
FCX,full,rr_gate=full;rel_gate=full;quality=good,3.4836056222812495,53.04987378205285,48.96818498011601,50.0,1,50.66037943472731,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,81.60379434727311
GRMN,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.67404489718172,52.05161002968856,50.0,0,51.160299314544815,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,86.60299314544818
IT,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.64274519071535,51.980383090989854,50.0,0,50.95163460476903,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,84.51634604769032
GE,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.505771474637758,47.2182576695309,32.55261597879041,50.0,0,51.339621637450804,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.396216374508
GEHC,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.671343828470555,52.04546117458065,50.0,0,51.14229218980369,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,86.4229218980369
GEV,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.8101460907166957,47.98970148620494,35.047906443634346,50.0,0,50.395088093699044,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,78.95088093699046
GEN,full,rr_gate=full;rel_gate=full;quality=good,4.462759406655186,56.108202969462035,51.11860089671015,50.0,1,51.46616499664318,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.66164996643177
GNRC,full,rr_gate=full;rel_gate=full;quality=good,4.43835755084798,55.931859136489315,50.84163594596916,50.0,0,50.77857655963582,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,82.78576559635826
GD,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.7445912220983653,47.98904750934626,34.74251186366134,50.0,0,51.7018256203411,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,92.01825620341097
GIS,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.74589174447252,52.21531773205438,50.0,1,51.6392782964835,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,91.392782964835
GM,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.384684114664632,46.81191156576563,25.411114973905967,50.0,0,51.052394811811546,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,85.52394811811546
GPC,full,rr_gate=full;rel_gate=full;quality=good,3.8253355241964453,54.21067556884336,49.919750011760776,50.0,0,51.564459975026836,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.64459975026838
GILD,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.5127567856077613,44.25635184285855,3.8456758920582095,0.0,0,51.45387657356847,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.53876573568469
GPN,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.64656454060224,51.98907159169433,50.0,0,50.97709693734826,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,84.77096937348256
GL,full,rr_gate=full;rel_gate=full;quality=good,3.634499423632208,53.63169246855794,49.53695977794798,50.0,0,51.52129465107544,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.21294651075442
GDDY,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.688748732586866,52.08508986624506,50.0,0,51.25832488391244,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.58324883912438
GS,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.3433469852997415,46.728579725964934,25.101267502963616,50.0,0,51.32359180043805,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.23591800438052
HAL,full,rr_gate=full;rel_gate=full;quality=good,3.2166051648204568,52.27978870234175,48.520889500016494,50.0,1,50.866488052535864,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,83.66488052535865
HIG,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.3634369577626454,43.844015992721275,2.7257771832198405,0.0,0,51.69136746288896,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,91.9136746288896
HAS,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.4234958612567723,46.943248511222194,25.754270510341904,50.0,0,51.15173951634584,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,86.51739516345842
HCA,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.25765462510933845,43.496745322459134,1.9324096883200381,0.0,0,51.49187631420745,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.91876314207451
DOC,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.74026399841269,52.202483988755205,50.0,2,51.60175998941794,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,91.01759989417943
HSIC,full,rr_gate=full;rel_gate=full;quality=good,2.9741463883152788,51.6331665053581,48.22442504305002,50.0,0,51.40484893608174,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.0484893608174
HSY,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.9261962494601876,48.482292621979994,36.27756956453687,50.0,0,51.358025823996215,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.5802582399621
HPE,full,rr_gate=full;rel_gate=full;quality=good,3.7120341834885333,53.745839524377985,49.43008002750156,50.0,2,50.73157982608256,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,82.31579826082559
HLT,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.3400285695582517,46.74887056604887,25.102935408483738,50.0,0,51.52523238249412,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.25232382494116
HOLX,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.70824521210007,52.129501186030424,50.0,0,51.38830141400047,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.88301414000475
HD,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.7453384364309,52.214055866114435,50.0,0,51.63558957620601,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,91.35589576206006
HON,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.73193171680339,52.18348600719003,50.0,0,51.54621144535591,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.46211445355908
HRL,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.72799033677713,52.174500851848634,50.0,2,51.5199355785142,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,90.199355785142
HST,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.548899334328761,47.350258972088525,32.93796492173162,50.0,2,51.35707312734827,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.57073127348274
HWM,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.112762633294069,46.020399555709936,23.133450832924765,50.0,0,51.2140777055182,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.14077705518199
HPQ,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.65426658130949,52.00659519934794,50.0,2,51.02844387539663,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,85.28443875396634
HUBB,full,rr_gate=full;rel_gate=full;quality=good,3.0360904650228333,51.80385129740552,48.31202264712315,50.0,0,51.30386601558015,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.03866015580147
HUM,full,rr_gate=full;rel_gate=full;quality=good,4.923091821490294,57.39107018460717,51.78485524041168,50.0,0,50.81196480090864,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,83.11964800908636
HBAN,full,rr_gate=full;rel_gate=full;quality=good,4.208069986552976,55.330431849774634,50.59644344761239,50.0,3,51.37481260077138,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.74812600771375
HII,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.4364055168556062,46.97641130138055,25.858040444972247,50.0,0,51.11463167209155,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,86.14631672091544
IBM,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.9511692213974456,48.5548077536494,36.49520484891042,50.0,0,51.3420005963804,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,88.42000596380403
IEX,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.71128416712163,52.13642560712186,50.0,0,51.408561114144206,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.08561114144203
IDXX,blocked,rr_gate=blocked;rel_gate=full;quality=good,0.9352443446005081,45.43020568889481,7.014332584503811,0.0,0,50.82981770062192,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,83.29817700621925
ITW,full,rr_gate=full;rel_gate=full;quality=good,4.773727154701304,57.0711694073487,51.78710511784846,50.0,0,51.66658628829856,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,91.66586288298558
INCY,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.0556089182499422,45.84974260739496,22.650483143785088,50.0,0,51.21943901763422,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.1943901763422
IR,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.69358629675177,52.096107416175556,50.0,0,51.29057531167845,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,87.90575311678454
PODD,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.318323935750014,46.615271519039126,24.85190652150301,50.0,0,51.06866474526056,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,85.68664745260561
INTC,full,rr_gate=full;rel_gate=full;quality=good,2.6230281202858876,50.38792416355169,47.14919844649727,50.0,1,50.12559868462681,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,76.25598684626806
IBKR,reduced,rr_gate=reduced;rel_gate=full;quality=good,1.990241985927141,48.58796753407413,36.72217658293478,50.0,0,50.78161050861804,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,82.81610508618036
ICE,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.76771629314578,52.265104304849544,50.0,0,51.78477528763855,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,92.84775287638548
IFF,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.721495270333286,52.15969598380755,50.0,0,51.47663513555524,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,89.76635135555239
IP,full,rr_gate=full;rel_gate=full;quality=good,5.0,57.661660959885,52.023421979941276,50.0,1,51.07773973256665,"[""Fund_from_FMP"", ""Fund_from_Finnhub""]",[],81.25,85.77739732566647
